"","slope.pseudo.index","p.pseudo.index","Transcripts","qvalue","feature","rank"
"RASGRP1",-0.00420778449428829,0.0193423727808132,175,0.0236358710442078,"DOWN",0.958408679927667
"GOLT1A",-0.00419546740012436,0.0164735877124161,341,0.0210696590741685,"DOWN",0.960216998191682
"ZBTB4",-0.00417400504835101,0.0499171623893355,373,0.0432019321072466,"DOWN",0.962025316455696
"KCNK3",-0.00412754781778764,0.0292332686452911,481,0.0308506110737714,"DOWN",0.963833634719711
"RAP1GAP2",-0.00409128715777842,0.0241137170918646,623,0.0273310760015698,"DOWN",0.965641952983725
"AP2B1",-0.00405761781135919,0.0595806170477558,400,0.0476311598656445,"DOWN",0.96745027124774
"EPB41L2",-0.00405356309513421,0.0480337275173836,275,0.0423610537402117,"DOWN",0.969258589511754
"LOC100505938",-0.00403071102113681,0.0433715304814541,261,0.0399973634874887,"DOWN",0.971066907775769
"SEPT3",-0.00402258946912358,0.0589151982971099,193,0.0473328684346675,"DOWN",0.972875226039783
"RAB12",-0.00398420782307558,0.034150000471703,258,0.0341480411332006,"DOWN",0.974683544303797
"PPWD1",-0.00391386962089564,0.0256324892629196,369,0.0285444385832943,"DOWN",0.976491862567812
"UPF2",-0.00382508462160179,0.0313654776851536,448,0.0322979153274111,"DOWN",0.978300180831826
"STAG3L5P-PVRIG2P-PILRB",-0.00378041173183682,0.0600923609937226,180,0.04784967752761,"DOWN",0.980108499095841
"LOC283683",-0.00377545843264912,0.0650764731857427,176,0.0499606692531267,"DOWN",0.981916817359855
"AIFM1",-0.00376398567607649,0.0585791977420283,424,0.0472144040560168,"DOWN",0.98372513562387
"RPS10",-0.00372268221771889,0.0540157052893788,282,0.045166035564165,"DOWN",0.985533453887884
"MAPRE3",-0.00368550967081122,0.0521074728047244,568,0.0441810964473498,"DOWN",0.987341772151899
"CMC1",-0.00366041795480114,0.0438792833952174,535,0.0401899217800508,"DOWN",0.989150090415913
"PMS1",-0.00361897694007813,0.0649698549329733,362,0.0499380082695695,"DOWN",0.990958408679928
"FOXO1",-0.00350060156695125,0.0612916128153842,290,0.0483272523596174,"DOWN",0.992766726943942
"UCHL3",-0.0032754116794868,0.0460585734465139,704,0.0414794762489026,"DOWN",0.994575045207957
"MYH9",-0.00324003646581538,0.0258412181216637,236,0.028684477017634,"DOWN",0.996383363471971
"CCNK",-0.00304571760686051,0.0386804494902495,408,0.0371728821014354,"DOWN",0.998191681735985
"MRPL30",-0.00286174860417535,0.0606631256577535,289,0.0480669093794478,"DOWN",1
