"","slope.pseudo.index","p.pseudo.index","Transcripts","qvalue","feature","rank"
"SF3B6","  0.010595706","2.802667e-03","  1396",0.005811537,"UP",0.301369863013699
"GOLM1","  0.010570405","1.007813e-04","   537",0.0004494577,"UP",0.301797945205479
"HNRNPA3","  0.010548679","1.420688e-03","   839",0.003490221,"UP",0.302654109589041
"TECR","  0.010534565","1.630843e-03","   198",0.00387283,"UP",0.303082191780822
"HSD17B14","  0.010532978","5.189445e-03","   609",0.00916623,"UP",0.303510273972603
"H1F0","  0.010521063","3.806879e-04","  1321",0.001267784,"UP",0.303938356164384
"RAB27A","  0.010497054","9.915596e-04","   281",0.002622335,"UP",0.304794520547945
"DCTN6","  0.010492871","2.053810e-03","  1021",0.0046275,"UP",0.305222602739726
"AKAP12","  0.010491418","5.695705e-03","   224",0.009858952,"UP",0.305650684931507
"BABAM1","  0.010458532","2.504629e-04","   605",0.0009104532,"UP",0.306078767123288
"RCAN3","  0.010437138","3.090650e-04","   733",0.001074561,"UP",0.306934931506849
"RTN1","  0.010427595","9.104721e-05","   424",0.0004141384,"UP",0.30736301369863
"TMEM54","  0.010404516","5.781778e-03","   489",0.009965171,"UP",0.307791095890411
"HNRNPD","  0.010376650","9.093364e-04","  1576",0.002459055,"UP",0.308647260273973
"PHB","  0.010374946","3.339911e-04","   687",0.0011464,"UP",0.309075342465753
"MGST2","  0.010364043","4.099835e-03","   911",0.007649215,"UP",0.309503424657534
"NELFCD","  0.010350273","6.355452e-04","   595",0.001882413,"UP",0.309931506849315
"ME1","  0.010330506","2.040125e-06","   452",1.775834e-05,"UP",0.310787671232877
"AKR1B1","  0.010319385","1.384941e-03","   722",0.00342595,"UP",0.311215753424658
"P4HA2","  0.010308355","2.683800e-03","   367",0.005632631,"UP",0.311643835616438
"RTCB","  0.010300393","3.860912e-03","   902",0.007349095,"UP",0.3125
"KIAA0586","  0.010264426","1.459436e-03","   340",0.003552939,"UP",0.313356164383562
"ATP2B1","  0.010261828","4.029667e-03","  1363",0.007564961,"UP",0.313784246575342
"CCDC90B","  0.010225769","1.329968e-03","   746",0.003314458,"UP",0.314640410958904
"ST3GAL6","  0.010225622","1.304250e-06","   306",1.247472e-05,"UP",0.315068493150685
"DNAJB9","  0.010188670","2.580794e-04","  1055",0.0009252095,"UP",0.315496575342466
"NDUFV1","  0.010164891","2.434885e-03","   800",0.005221309,"UP",0.316352739726027
"NHLRC3","  0.010149082","7.867875e-04","   277",0.00222941,"UP",0.316780821917808
"INTS10","  0.010146038","2.808577e-04","   431",0.0009892818,"UP",0.317208904109589
"PSMC6","  0.010129155","7.265341e-05","  1088",0.000346085,"UP",0.31763698630137
"FKBP1A","  0.010107791","5.629029e-04","  1030",0.001719882,"UP",0.318065068493151
"PSMG1","  0.010087279","2.721890e-05","   507",0.0001542528,"UP",0.318493150684932
"MFSD1","  0.010084508","1.303491e-04","   865",0.0005429033,"UP",0.318921232876712
"PTPRA","  0.010075661","4.151597e-04","   565",0.001354367,"UP",0.319349315068493
"SERPINI1","  0.010064222","1.315975e-04","   277",0.0005471612,"UP",0.319777397260274
"NAT14","  0.010060193","3.206621e-06","   281",2.657389e-05,"UP",0.320205479452055
"P4HA1","  0.010036613","3.806540e-05","   362",0.0002033399,"UP",0.320633561643836
"OLA1","  0.010030657","2.968259e-03","  1304",0.006041022,"UP",0.321061643835616
"TCTA","  0.009994582","4.121755e-04","   700",0.001347848,"UP",0.321917808219178
"DAP","  0.009980032","5.069088e-03","   629",0.009006233,"UP",0.322345890410959
"GABARAPL1","  0.009954326","1.080961e-03","   562",0.002812662,"UP",0.323202054794521
"UBE2D2","  0.009935506","2.284198e-03","  1273",0.004975196,"UP",0.323630136986301
"APH1B","  0.009927674","1.460900e-03","   388",0.003552939,"UP",0.324058219178082
"FAM210B","  0.009927454","7.388801e-04","   555",0.002128556,"UP",0.324486301369863
"SHISA5","  0.009912731","4.585460e-05","   521",0.0002381154,"UP",0.324914383561644
"FAHD1","  0.009887840","1.402438e-03","   651",0.003459435,"UP",0.325770547945205
"CLTB","  0.009855866","1.818487e-05","   772",0.0001100452,"UP",0.326198630136986
"CCDC144B","  0.009853700","2.048660e-04","   144",0.0007761639,"UP",0.326626712328767
"DCTN2","  0.009833405","2.144850e-03","  1198",0.004766059,"UP",0.327054794520548
"RANBP2","  0.009778486","5.735709e-05","   579",0.0002821061,"UP",0.32791095890411
"AKAP8L","  0.009728201","1.439118e-03","   842",0.003524764,"UP",0.329623287671233
"SYT5","  0.009727806","3.358228e-05","   285",0.0001848533,"UP",0.330051369863014
"PPP1CC","  0.009726843","3.118054e-03","   687",0.006296612,"UP",0.330479452054795
"SAR1B","  0.009726369","3.797445e-03","   939",0.00726426,"UP",0.330907534246575
"PGM1","  0.009690350","7.588410e-05","   408",0.0003572548,"UP",0.331763698630137
"PBXIP1","  0.009660538","9.223769e-04","   299",0.002475453,"UP",0.332619863013699
"DEGS1","  0.009630726","3.119864e-03","   595",0.006296612,"UP",0.33347602739726
"MAP2","  0.009610630","1.216908e-03","  1326",0.003079583,"UP",0.334332191780822
"CTSF","  0.009604194","1.970530e-03","   230",0.00447738,"UP",0.335616438356164
"NMNAT2","  0.009600061","9.535399e-04","   606",0.002538431,"UP",0.336044520547945
"COTL1","  0.009571278","1.842715e-03","   287",0.004234676,"UP",0.336472602739726
"GLB1","  0.009560434","2.334336e-03","   582",0.00504805,"UP",0.336900684931507
"SLC43A2","  0.009532046","1.064965e-04","   582",0.0004702679,"UP",0.337756849315068
"NSMCE1","  0.009516739","2.964931e-03","   581",0.006041022,"UP",0.338184931506849
"SSBP4","  0.009515562","1.054580e-04","   573",0.0004673876,"UP",0.33861301369863
"RNH1","  0.009505515","1.770889e-04","   859",0.0006911783,"UP",0.339897260273973
"EBPL","  0.009467569","1.691891e-03","   542",0.003974894,"UP",0.340325342465753
"ID4","  0.009455136","3.957894e-03","   320",0.007476623,"UP",0.340753424657534
"ATF6","  0.009440338","3.962365e-03","  1359",0.007479231,"UP",0.341181506849315
"MRPL13","  0.009434572","4.912734e-03","   997",0.008794137,"UP",0.341609589041096
"GOLPH3","  0.009422461","3.136623e-04","   644",0.001086074,"UP",0.342037671232877
"NR4A1","  0.009418405","3.700652e-03","   385",0.00713551,"UP",0.342465753424658
"PPT1","  0.009389234","4.009905e-03","  1388",0.007539559,"UP",0.343321917808219
"GPAA1","  0.009381441","5.753947e-03","   681",0.009924271,"UP",0.34375
"MRPL3","  0.009375412","5.405907e-04","   602",0.001664319,"UP",0.344178082191781
"CD47","  0.009373667","6.135592e-04","   631",0.001841317,"UP",0.344606164383562
"AKR1A1","  0.009371772","3.742625e-03","   923",0.007173861,"UP",0.345034246575342
"DNAJB6","  0.009346537","1.227603e-04","   451",0.0005220791,"UP",0.345890410958904
"LRP10","  0.009345332","2.114443e-03","   524",0.004724523,"UP",0.346318493150685
"SCAMP3","  0.009336142","3.576492e-03","   711",0.006973903,"UP",0.346746575342466
"HEBP1","  0.009332100","2.686326e-04","   407",0.0009545574,"UP",0.347174657534247
"CNIH1","  0.009305942","5.647284e-03","   898",0.009789143,"UP",0.348458904109589
"ERC1","  0.009283422","3.511679e-03","   650",0.006905288,"UP",0.349743150684932
"TSR3","  0.009282046","2.668711e-04","   500",0.0009496926,"UP",0.350171232876712
"EI24","  0.009267331","1.217905e-03","   862",0.003079583,"UP",0.351027397260274
"MTERF4","  0.009250979","8.971198e-04","   611",0.002439219,"UP",0.351455479452055
"GRHPR","  0.009242294","2.959662e-03","   471",0.006038761,"UP",0.352739726027397
"MRPS23","  0.009239841","1.219413e-04","   581",0.0005205225,"UP",0.353167808219178
"SRSF7","  0.009237317","1.146107e-03","   560",0.00294106,"UP",0.35402397260274
"YIPF3","  0.009221636","4.349221e-03","   737",0.007991277,"UP",0.354880136986301
"NME2","  0.009219572","3.970985e-04","   194",0.001307378,"UP",0.355308219178082
"CCNH","  0.009200262","2.043571e-04","   538",0.0007761639,"UP",0.355736301369863
"JAKMIP1","  0.009184318","1.794522e-03","   367",0.004155497,"UP",0.356592465753425
"IL13RA1","  0.009180772","1.015911e-06","   425",1.007526e-05,"UP",0.357020547945205
"FBXL15","  0.009175624","5.267251e-05","   741",0.0002622637,"UP",0.357448630136986
"MINPP1","  0.009165648","9.094960e-04","   423",0.002459055,"UP",0.357876712328767
"ERRFI1","  0.009164506","8.498502e-04","   484",0.002362787,"UP",0.358304794520548
"TTC39A","  0.009157896","7.763173e-04","   614",0.002207497,"UP",0.35916095890411
"DTD1","  0.009135996","3.744259e-03","  1013",0.007173861,"UP",0.360445205479452
"CRYBG3","  0.009133990","1.411066e-04","   185",0.0005758153,"UP",0.360873287671233
"TCEA2","  0.009121725","3.595132e-03","   282",0.006987727,"UP",0.361729452054795
"TM2D2","  0.009120665","2.163710e-03","   396",0.004790441,"UP",0.362157534246575
"BBS2","  0.009118465","2.912890e-04","   396",0.001018611,"UP",0.362585616438356
"HMGCLL1","  0.009105704","2.154898e-03","   607",0.00477961,"UP",0.363441780821918
"RAB24","  0.009097194","8.355101e-04","   726",0.002340068,"UP",0.363869863013699
"KDM1A","  0.009091507","5.053115e-03","   518",0.008984451,"UP",0.36472602739726
"PRPSAP2","  0.009082516","9.293838e-04","   521",0.00248781,"UP",0.365154109589041
"SRSF2","  0.009070683","2.170489e-03","   855",0.004796604,"UP",0.365582191780822
"IL6ST","  0.009061215","2.518919e-05","   509",0.0001441001,"UP",0.366438356164384
"GSTK1","  0.009058989","3.930428e-04","   692",0.001297924,"UP",0.366866438356164
"SPR","  0.009057293","3.129367e-04","   343",0.001086074,"UP",0.367294520547945
"EMC7","  0.009036656","3.272594e-03","  1265",0.006507168,"UP",0.367722602739726
"CYHR1","  0.009003378","2.160104e-04","   495",0.0008167425,"UP",0.369006849315068
"BZW2","  0.008979387","1.498388e-03","   366",0.003636802,"UP",0.36986301369863
"SNX10","  0.008964597","4.252971e-03","   632",0.007868196,"UP",0.370719178082192
"TERF1","  0.008959804","1.697263e-03","   436",0.003977604,"UP",0.371575342465753
"PRKRA","  0.008939119","8.781934e-04","   531",0.002414893,"UP",0.372003424657534
"FSTL4","  0.008920062","1.707076e-05","   260",0.0001048448,"UP",0.372859589041096
"EPHX2","  0.008916731","4.913370e-03","   458",0.008794137,"UP",0.373287671232877
"SRD5A3","  0.008915972","1.126375e-03","   203",0.002905832,"UP",0.373715753424658
"REEP2","  0.008909038","4.258997e-03","   454",0.007873323,"UP",0.374143835616438
"PDCD6","  0.008901385","2.489196e-03","   856",0.005307055,"UP",0.374571917808219
"LMO1","  0.008868361","2.134501e-03","   566",0.004756166,"UP",0.375856164383562
"CARS","  0.008864300","4.439629e-03","   435",0.008138852,"UP",0.376284246575342
"PTP4A1","  0.008850993","2.926235e-03","   479",0.00600379,"UP",0.376712328767123
"METTL23","  0.008847454","6.133532e-04","   807",0.001841317,"UP",0.377140410958904
"CTNNA1","  0.008845482","1.270918e-03","   816",0.003196927,"UP",0.377568493150685
"SGCE","  0.008844591","2.007442e-03","   633",0.004539935,"UP",0.377996575342466
"SNX5","  0.008823185","8.129336e-04","   520",0.002292758,"UP",0.378852739726027
"COPA","  0.008774783","2.559586e-04","   618",0.0009218547,"UP",0.379708904109589
"SPPL2A","  0.008756977","3.550705e-03","   465",0.006951628,"UP",0.380565068493151
"BCAS2","  0.008755496","2.178683e-03","   816",0.004799108,"UP",0.380993150684932
"GLRX","  0.008754810","4.513161e-04","   196",0.001444606,"UP",0.381421232876712
"EIF2B5","  0.008746277","3.479428e-04","   325",0.001182547,"UP",0.382277397260274
"JKAMP","  0.008725514","2.241871e-03","   926",0.004905078,"UP",0.382705479452055
"BFAR","  0.008715888","2.503562e-03","   532",0.005332987,"UP",0.383561643835616
"LZTFL1","  0.008707362","8.608286e-04","   190",0.002382403,"UP",0.384417808219178
"TMEM259","  0.008704129","9.241376e-04","   425",0.002476506,"UP",0.38527397260274
"SHARPIN","  0.008700782","6.625711e-04","   281",0.001952899,"UP",0.385702054794521
"SEMA4B","  0.008698156","2.363627e-04","   167",0.0008759032,"UP",0.386130136986301
"GBA","  0.008689581","1.316984e-03","   154",0.003292271,"UP",0.387414383561644
"SYTL1","  0.008682990","1.937493e-04","   429",0.0007418457,"UP",0.387842465753425
"LMNA","  0.008679526","2.872920e-03","   867",0.005921692,"UP",0.388270547945205
"RTFDC1","  0.008675569","4.844749e-03","  1286",0.008703504,"UP",0.388698630136986
"EMP2","  0.008669921","2.206806e-03","   406",0.004841491,"UP",0.389126712328767
"MCL1","  0.008660392","2.456603e-04","   331",0.0008979815,"UP",0.389554794520548
"GAA","  0.008657197","2.338247e-03","   485",0.005051994,"UP",0.389982876712329
"SUMF2","  0.008647515","2.779871e-03","   514",0.005788342,"UP",0.39083904109589
"COMMD4","  0.008620120","1.736450e-03","   515",0.004036474,"UP",0.391695205479452
"MPV17","  0.008611813","1.829744e-03","   445",0.004220902,"UP",0.392551369863014
"ERO1A","  0.008609609","2.473642e-05","   420",0.0001425207,"UP",0.393407534246575
"ARRDC3","  0.008608028","2.472055e-03","   293",0.005279815,"UP",0.394263698630137
"KLF10","  0.008591996","5.601145e-05","   601",0.0002760487,"UP",0.394691780821918
"GLG1","  0.008586947","5.050080e-03","   889",0.008984451,"UP",0.39597602739726
"WDR61","  0.008583194","1.142140e-03","   585",0.002933991,"UP",0.396832191780822
"EBNA1BP2","  0.008574893","1.252030e-03","   993",0.003152694,"UP",0.397260273972603
"NEGR1","  0.008564002","6.885290e-04","   175",0.002019569,"UP",0.397688356164384
"CYB5R1","  0.008555639","3.999274e-03","   484",0.007531274,"UP",0.398544520547945
"SEL1L","  0.008552219","5.562169e-06","   455",4.193046e-05,"UP",0.399400684931507
"FBXO32","  0.008537806","6.350260e-04","   134",0.001882413,"UP",0.400256849315068
"BECN1","  0.008535325","7.971102e-05","   746",0.0003723738,"UP",0.400684931506849
"SSBP2","  0.008501686","1.724194e-03","   447",0.004019566,"UP",0.401969178082192
"HSD17B11","  0.008493856","1.023607e-03","   415",0.002689453,"UP",0.402397260273973
"BORCS7","  0.008481056","1.554932e-04","   736",0.0006188684,"UP",0.402825342465753
"OGFOD3","  0.008475504","2.273690e-03","   327",0.004958837,"UP",0.403253424657534
"WIPI2","  0.008469754","1.500108e-03","   494",0.003637329,"UP",0.403681506849315
"IL20RA","  0.008454198","2.748774e-04","   342",0.0009710441,"UP",0.404109589041096
"SLC35D3","  0.008446831","1.880287e-03","   113",0.004308743,"UP",0.404537671232877
"ARFGAP3","  0.008435506","3.711146e-03","  1291",0.007146759,"UP",0.404965753424658
"ADRM1","  0.008427402","1.840355e-03","   436",0.004234676,"UP",0.405821917808219
"C1GALT1C1","  0.008422651","5.738031e-03","   588",0.009907844,"UP",0.40625
"DBP","  0.008417486","1.535954e-03","   201",0.003701988,"UP",0.406678082191781
"CNKSR2","  0.008414668","1.508418e-04","   140",0.0006063393,"UP",0.407106164383562
"ASAP1","  0.008411509","5.546314e-04","   734",0.001701053,"UP",0.407534246575342
"TCEA1","  0.008396427","2.927636e-03","   665",0.00600379,"UP",0.408390410958904
"RCN2","  0.008384704","2.654534e-03","   412",0.005583981,"UP",0.409246575342466
"GPX2","  0.008378096","1.292719e-03","   429",0.003242256,"UP",0.409674657534247
"LSR","  0.008373641","4.326710e-04","   261",0.001401612,"UP",0.410530821917808
"TMEM200A","  0.008359636","1.194616e-03","   278",0.003040644,"UP",0.411815068493151
"DGKB","  0.008347709","1.573365e-03","   136",0.003765899,"UP",0.412243150684932
"CCNL2","  0.008330739","1.221433e-04","   251",0.0005205225,"UP",0.413099315068493
"CACNA2D1","  0.008308530","2.577853e-03","   556",0.005448076,"UP",0.413955479452055
"PMVK","  0.008286076","3.968989e-03","  1077",0.007480064,"UP",0.415239726027397
"ATF3","  0.008276700","1.809025e-03","   165",0.004181079,"UP",0.416095890410959
"PRKAR2B","  0.008265156","1.702667e-03","   136",0.003980886,"UP",0.41652397260274
"PAIP1","  0.008241614","2.062212e-03","   506",0.004637794,"UP",0.418236301369863
"EPB41L4A-AS1","  0.008240153","2.812952e-03","  1494",0.005821871,"UP",0.418664383561644
"CPNE1","  0.008237976","3.245482e-03","   474",0.006463881,"UP",0.419092465753425
"ITGAE","  0.008225247","2.570572e-03","   361",0.005437436,"UP",0.420376712328767
"MRPS34","  0.008196320","1.836983e-03","  1206",0.004233564,"UP",0.42166095890411
"KCNJ8","  0.008190807","3.857530e-03","   118",0.007349095,"UP",0.42208904109589
"MRAP2","  0.008144481","7.328099e-04","   280",0.002113586,"UP",0.424229452054795
"METTL9","  0.008141719","5.485835e-03","   758",0.009564091,"UP",0.425085616438356
"SUN1","  0.008110746","3.924346e-03","   501",0.007419041,"UP",0.42722602739726
"ATP1B3","  0.008107870","1.372142e-03","   674",0.003404047,"UP",0.428082191780822
"MRPS30","  0.008101902","1.045924e-03","   327",0.002727362,"UP",0.428938356164384
"FDX1","  0.008067892","3.790336e-04","   338",0.001266863,"UP",0.431934931506849
"FBXW5","  0.008067717","7.213148e-04","   438",0.002094797,"UP",0.43236301369863
"LMO2","  0.008067605","7.634319e-04","   207",0.002178537,"UP",0.432791095890411
"DNAJB2","  0.008060908","4.883715e-04","   679",0.001535664,"UP",0.433647260273973
"COPS3","  0.008054907","2.774124e-03","   531",0.005785908,"UP",0.434075342465753
"MRPL16","  0.008032475","3.188982e-03","   534",0.006382874,"UP",0.435359589041096
"TUBA1C","  0.008025135","4.922830e-03","   463",0.008798055,"UP",0.435787671232877
"GUCY1B3","  0.008024805","2.165720e-03","   435",0.004790441,"UP",0.436215753424658
"ELL2","  0.008011880","3.545993e-03","   613",0.006948025,"UP",0.437071917808219
"CLSTN1","  0.008006852","4.998000e-03","   352",0.008912649,"UP",0.437928082191781
"SSX2IP","  0.007989489","8.614555e-04","   541",0.002382403,"UP",0.438356164383562
"NTPCR","  0.007974140","5.382071e-03","   809",0.009423926,"UP",0.439212328767123
"GUSB","  0.007970230","4.125477e-03","   424",0.007673391,"UP",0.440068493150685
"LSM10","  0.007964314","1.648341e-03","   463",0.003899078,"UP",0.440496575342466
"RNF115","  0.007952324","1.569032e-03","   483",0.003762972,"UP",0.441780821917808
"NSMCE3","  0.007939547","1.805385e-03","   455",0.004176655,"UP",0.443065068493151
"NDUFS8","  0.007918864","1.554377e-03","  1418",0.003731524,"UP",0.443921232876712
"PSMD12","  0.007888166","2.311765e-03","  1178",0.00501268,"UP",0.445633561643836
"DNAJC9","  0.007839499","3.436268e-04","   346",0.00116952,"UP",0.44777397260274
"RUSC1","  0.007780680","1.292957e-03","   295",0.003242256,"UP",0.452482876712329
"SYNGR4","  0.007769313","2.215338e-03","   661",0.004855807,"UP",0.45333904109589
"TIMM23","  0.007766244","4.181801e-03","   368",0.00776026,"UP",0.453767123287671
"DNAJC22","  0.007742143","4.559835e-03","   193",0.008308862,"UP",0.455479452054795
"MRPS7","  0.007740963","4.640499e-03","   688",0.008436787,"UP",0.455907534246575
"MAF1","  0.007729364","1.419587e-05","   314",8.94584e-05,"UP",0.456763698630137
"PRKACB","  0.007727654","2.449915e-03","   486",0.005238934,"UP",0.457191780821918
"ATP6V0D1","  0.007711154","4.376854e-04","   552",0.001412184,"UP",0.458904109589041
"DDX39A","  0.007706848","4.574784e-03","   374",0.008329829,"UP",0.459332191780822
"ABCE1","  0.007692901","4.143110e-03","   410",0.00770027,"UP",0.460188356164384
"TMEM80","  0.007691803","3.967009e-03","   256",0.007480064,"UP",0.460616438356164
"TEX264","  0.007661906","4.181979e-04","   441",0.00136202,"UP",0.464041095890411
"CTTN","  0.007638968","2.775961e-03","   416",0.005785908,"UP",0.464897260273973
"USF2","  0.007625909","3.803094e-03","   566",0.007269321,"UP",0.466609589041096
"TM7SF3","  0.007624753","4.657038e-03","   556",0.008454153,"UP",0.467037671232877
"VMP1","  0.007618902","7.081447e-04","   586",0.002062108,"UP",0.467465753424658
"SLC25A26","  0.007604688","7.068722e-05","   241",0.0003373832,"UP",0.469606164383562
"YPEL3","  0.007597192","1.374156e-04","   390",0.0005645615,"UP",0.470462328767123
"IL17RB","  0.007575061","1.464237e-04","   282",0.0005935093,"UP",0.470890410958904
"TM9SF1","  0.007566636","3.182765e-03","   408",0.006375703,"UP",0.471318493150685
"NGDN","  0.007554999","5.799165e-04","   442",0.001762961,"UP",0.471746575342466
"TMEM248","  0.007548378","1.129902e-03","   382",0.002911827,"UP",0.472602739726027
"UFD1L","  0.007541222","3.239763e-03","   834",0.006457805,"UP",0.473030821917808
"EMD","  0.007536832","5.098523e-04","   496",0.001585825,"UP",0.473458904109589
"CREM","  0.007527659","1.019186e-03","   382",0.002680748,"UP",0.47388698630137
"PIH1D1","  0.007504186","5.412414e-03","   651",0.009463361,"UP",0.476027397260274
"SLC17A6","  0.007498189","1.452316e-03","   174",0.003542746,"UP",0.476455479452055
"POLR2C","  0.007478795","4.756716e-03","   728",0.008593964,"UP",0.477739726027397
"CREG1","  0.007475289","2.555230e-03","   406",0.005414449,"UP",0.478167808219178
"CSNK1G3","  0.007465275","2.796231e-03","   298",0.005808825,"UP",0.478595890410959
"MRPL44","  0.007439670","3.907686e-03","   303",0.007401485,"UP",0.479452054794521
"C19orf24","  0.007439034","1.109362e-03","   395",0.002874199,"UP",0.479880136986301
"LUC7L2","  0.007434960","1.156053e-03","   184",0.00296344,"UP",0.480308219178082
"FHL1","  0.007431253","4.038301e-03","   244",0.007575292,"UP",0.480736301369863
"ARMCX2","  0.007408447","2.814585e-03","   395",0.005821871,"UP",0.482448630136986
"HRAS","  0.007405864","3.412728e-04","   320",0.001164436,"UP",0.483304794520548
"NR1D2","  0.007396476","5.893504e-04","   231",0.001787151,"UP",0.48416095890411
"LINC01128","  0.007392954","1.155601e-04","   398",0.0005002495,"UP",0.48458904109589
"COPS7A","  0.007379420","9.364913e-04","   608",0.002504065,"UP",0.485445205479452
"RBM8A","  0.007368137","2.023545e-03","   745",0.004567815,"UP",0.486301369863014
"OLFM1","  0.007361920","9.552252e-05","   427",0.0004320584,"UP",0.486729452054795
"SERP2","  0.007357755","2.750765e-03","   295",0.005743287,"UP",0.487585616438356
"GOLT1B","  0.007336499","3.099856e-03","   310",0.006277173,"UP",0.488869863013699
"MYLIP","  0.007327733","2.079954e-06","   203",1.804014e-05,"UP",0.489297945205479
"SULF2","  0.007312995","5.036810e-04","   130",0.001572694,"UP",0.491010273972603
"YTHDF2","  0.007312195","1.328854e-03","   428",0.003314458,"UP",0.491866438356164
"C21orf2","  0.007288666","5.195955e-04","   288",0.001614055,"UP",0.492722602739726
"PIGF","  0.007277640","1.647298e-03","   264",0.003899078,"UP",0.494006849315068
"RNF128","  0.007273171","3.521436e-04","   422",0.001195145,"UP",0.494434931506849
"COA1","  0.007249471","6.725146e-04","   345",0.00197739,"UP",0.496575342465753
"FAM134A","  0.007248412","1.432925e-03","   440",0.003516713,"UP",0.497003424657534
"SNCA","  0.007239351","5.249132e-03","   226",0.009231228,"UP",0.497859589041096
"ETF1","  0.007232188","4.871366e-04","   558",0.0015349,"UP",0.499143835616438
"GPNMB","  0.007215358","5.397328e-03","   163",0.009443807,"UP",0.501284246575342
"MRPL15","  0.007211168","1.370329e-04","   325",0.0005639465,"UP",0.502568493150685
"PCDH7","  0.007164568","2.866794e-04","   278",0.001005398,"UP",0.505565068493151
"LYPLAL1","  0.007148765","4.658725e-04","   650",0.001483351,"UP",0.507705479452055
"CAPS","  0.007128409","5.323879e-03","   300",0.009349092,"UP",0.509417808219178
"P3H3","  0.007126327","3.480827e-03","   174",0.006853636,"UP",0.509845890410959
"ELAVL1","  0.007075579","2.188924e-03","   218",0.004810984,"UP",0.511986301369863
"MSRB2","  0.007071906","5.290237e-04","   368",0.001635716,"UP",0.512414383561644
"ETV1","  0.007066253","1.671214e-03","   255",0.003937785,"UP",0.512842465753425
"LIMS1","  0.007056197","7.473149e-04","   451",0.002142652,"UP",0.514554794520548
"POLR2B","  0.007040467","2.092354e-03","  1030",0.004688155,"UP",0.51541095890411
"OXA1L","  0.007036867","2.652270e-03","   331",0.005583981,"UP",0.51583904109589
"NIPSNAP3A","  0.007015051","1.038459e-03","   459",0.002710815,"UP",0.517123287671233
"KRTCAP3","  0.006991991","7.469167e-04","   189",0.002142652,"UP",0.518407534246575
"DDX42","  0.006952458","4.971978e-03","   611",0.008872785,"UP",0.521404109589041
"NAGK","  0.006948419","5.620344e-03","   453",0.009749429,"UP",0.521832191780822
"TUSC1","  0.006943256","1.431526e-04","   151",0.0005822008,"UP",0.522688356164384
"ZNF580","  0.006941114","6.374947e-04","   283",0.001885878,"UP",0.523116438356164
"SEC14L1","  0.006937842","1.829118e-03","   265",0.004220902,"UP",0.523544520547945
"TNFAIP8","  0.006935372","1.798990e-04","   399",0.0006976452,"UP",0.524400684931507
"NOV","  0.006928552","2.927273e-03","   125",0.00600379,"UP",0.52611301369863
"ATXN10","  0.006865995","2.497690e-04","  1049",0.0009104532,"UP",0.530821917808219
"ALDOC","  0.006848959","5.022744e-03","   450",0.008943594,"UP",0.533390410958904
"ARV1","  0.006806480","3.662137e-04","   437",0.001235964,"UP",0.538955479452055
"RBM4","  0.006772820","4.420717e-03","   317",0.008110327,"UP",0.540239726027397
"EIF2S1","  0.006770544","2.310086e-03","   391",0.00501268,"UP",0.540667808219178
"UBE2Q2","  0.006743409","2.191228e-03","   407",0.004811677,"UP",0.542808219178082
"LRP11","  0.006727320","4.539491e-03","   425",0.008284267,"UP",0.544520547945205
"MAEA","  0.006721643","1.340583e-03","   259",0.003334045,"UP",0.544948630136986
"NABP2","  0.006698761","1.005595e-03","   428",0.00265655,"UP",0.546232876712329
"ATRNL1","  0.006693815","3.410460e-03","   164",0.006753552,"UP",0.54708904109589
"ACTL6B","  0.006689914","8.236775e-04","   286",0.002314965,"UP",0.547945205479452
"ZNF524","  0.006687642","5.501675e-04","   173",0.001689993,"UP",0.548373287671233
"ARMC10","  0.006681899","5.185218e-03","   141",0.00916623,"UP",0.549657534246575
"MDP1","  0.006655413","5.334159e-03","   132",0.009353568,"UP",0.552654109589041
"SLC35B2","  0.006651038","3.177402e-03","   291",0.006370233,"UP",0.553510273972603
"ZNF639","  0.006642180","7.508004e-05","   283",0.0003548501,"UP",0.554366438356164
"MR1","  0.006623568","5.084860e-03","   146",0.009021009,"UP",0.556506849315068
"GNAI1","  0.006618655","2.174620e-03","   680",0.004797103,"UP",0.556934931506849
"AUH","  0.006597225","3.374537e-04","   324",0.001155008,"UP",0.557791095890411
"NOSIP","  0.006573133","2.994978e-03","   494",0.006085164,"UP",0.559503424657534
"TCTN1","  0.006572413","2.527628e-03","   399",0.005374788,"UP",0.559931506849315
"QSOX1","  0.006561050","3.742964e-03","   219",0.007173861,"UP",0.561215753424658
"WRB","  0.006537586","1.629694e-03","   605",0.00387283,"UP",0.563356164383562
"HOOK2","  0.006530938","3.723800e-03","   464",0.00715733,"UP",0.563784246575342
"TAF15","  0.006526610","3.847474e-03","   665",0.007348344,"UP",0.565068493150685
"RER1","  0.006522749","1.165387e-03","   410",0.002981051,"UP",0.566780821917808
"TMEM45A","  0.006519437","5.292724e-04","   134",0.001635716,"UP",0.568065068493151
"NUP37","  0.006474049","4.227536e-03","   186",0.007827123,"UP",0.571061643835616
"GALNT7","  0.006460775","2.645189e-03","   210",0.005575776,"UP",0.573202054794521
"TMEM70","  0.006459580","9.449091e-04","   564",0.002521002,"UP",0.574486301369863
"UBE2J2","  0.006458614","1.181995e-03","   233",0.003017157,"UP",0.575342465753425
"SORT1","  0.006423566","1.372951e-03","   309",0.003404047,"UP",0.577054794520548
"ACP2","  0.006385934","1.515422e-03","   174",0.00366711,"UP",0.57833904109589
"ADSL","  0.006371990","6.974460e-04","   257",0.002038312,"UP",0.580479452054795
