"","slope.pseudo.index","p.pseudo.index","Transcripts","qvalue","feature","rank"
"YTHDF2",0.00731219500726076,0.0013288540783332,428,0.00331445838652933,"UP",0.491866438356164
"PSMD2",0.00731034015304013,0.0215224787438337,1182,0.025282237982922,"UP",0.492294520547945
"C21orf2",0.00728866632712469,0.00051959549936559,288,0.00161405515350847,"UP",0.492722602739726
"GPAT4",0.0072885072258059,0.0361743176290771,336,0.0355152545261997,"UP",0.493150684931507
"TCP1",0.00728849070286585,0.0373561724135224,999,0.0363477082736743,"UP",0.493578767123288
"PIGF",0.00727763983089974,0.00164729775353242,264,0.00389907805768859,"UP",0.494006849315068
"RNF128",0.00727317090601489,0.000352143647862435,422,0.00119514548948878,"UP",0.494434931506849
"WDR73",0.00726804343320389,0.0089958886445973,314,0.0138319611707053,"UP",0.49486301369863
"SRRT",0.00726502912404171,0.0387368569853678,575,0.0372123125992981,"UP",0.495291095890411
"UQCRC1",0.00726314057593455,0.00867109243330486,966,0.0134605875863047,"UP",0.495719178082192
"ZC3H7A",0.00725554562331934,0.0144924540039535,794,0.0192584988834785,"UP",0.496147260273973
"COA1",0.00724947125208736,0.00067251455954715,345,0.00197738986389536,"UP",0.496575342465753
"FAM134A",0.00724841198105609,0.00143292494761606,440,0.00351671340465425,"UP",0.497003424657534
"POLR2G",0.00724480266549342,0.0415445723460132,673,0.0389874893864723,"UP",0.497431506849315
"SNCA",0.0072393510414159,0.00524913165622994,226,0.00923122804206432,"UP",0.497859589041096
"CDC27",0.00723746968052453,0.0110531386608291,341,0.0159493505500647,"UP",0.498287671232877
"HPRT1",0.00723367107633134,0.0326384910302179,821,0.0331919251186325,"UP",0.498715753424658
"ETF1",0.00723218764923255,0.000487136562682652,558,0.00153489953725484,"UP",0.499143835616438
"RGL3",0.00722985237241841,0.0293441303424166,267,0.0309541068467619,"UP",0.499571917808219
"CNRIP1",0.0072271849162519,0.0263494123660415,451,0.0290209031133091,"UP",0.5
"TRMT11",0.00722141686750961,0.0503925721949865,532,0.0434111484398066,"UP",0.500428082191781
"PSMD4",0.00721715245063888,0.0106892574187486,977,0.0155728589946816,"UP",0.500856164383562
"GPNMB",0.00721535811986418,0.00539732828622135,163,0.00944380698041563,"UP",0.501284246575342
"CLDN4",0.00721469830777808,0.023144973659429,553,0.0266322504342563,"UP",0.501712328767123
"TMEM126A",0.00721449756057744,0.0159256970653183,831,0.0205737065210654,"UP",0.502140410958904
"MRPL15",0.00721116805727204,0.000137032891093027,325,0.000563946547522761,"UP",0.502568493150685
"DCAF13",0.00720698550232838,0.017973111542518,365,0.0224535025472004,"UP",0.502996575342466
"PTEN",0.00720440284476519,0.00691603673444576,449,0.0113926811651869,"UP",0.503424657534247
"SAMM50",0.00719004396611086,0.0183046880013263,320,0.0227158934246463,"UP",0.503852739726027
"ARL4C",0.00718379214999358,0.0105414911217768,323,0.015422578517708,"UP",0.504280821917808
"TBC1D15",0.00717117823362578,0.0239474170960903,560,0.0271935356000501,"UP",0.504708904109589
"XRN2",0.00716824470966687,0.0537981126684178,1302,0.0450907189306963,"UP",0.50513698630137
"PCDH7",0.00716456763444472,0.000286679418290064,278,0.00100539766362684,"UP",0.505565068493151
"M6PR",0.00716295140066895,0.0152744561715476,792,0.0200553788032183,"UP",0.505993150684932
"FAM50A",0.00716201941223227,0.0142424593845568,765,0.0190413117119821,"UP",0.506421232876712
"ZMAT3",0.00715704898873582,0.0200558644434202,251,0.0241778743329867,"UP",0.506849315068493
"GNG12",0.00715575002181963,0.0450003807402362,528,0.0409211905280718,"UP",0.507277397260274
"LYPLAL1",0.0071487646795435,0.000465872526282465,650,0.00148335109072997,"UP",0.507705479452055
"NAP1L2",0.00713633534815045,0.00688870388984027,355,0.0113627242454772,"UP",0.508133561643836
"USP2",0.00713046425959273,0.0255766221656107,410,0.0285084635757474,"UP",0.508561643835616
"NMD3",0.00712894294205805,0.031460014915049,377,0.032367715981983,"UP",0.508989726027397
"CAPS",0.0071284087006526,0.00532387910108821,300,0.00934909159944544,"UP",0.509417808219178
"P3H3",0.00712632722847867,0.00348082711985273,174,0.00685363574473919,"UP",0.509845890410959
"VPS41",0.00711727492700015,0.0488171818289522,744,0.0427418300195713,"UP",0.51027397260274
"WDR34",0.00709535157632546,0.0211516771297868,563,0.0249834881943664,"UP",0.510702054794521
"PPP2R5E",0.00708831995393473,0.0196586367661966,545,0.0238811101638499,"UP",0.511130136986301
"EXOSC9",0.00708831667436038,0.00941397769193732,507,0.0142467285297551,"UP",0.511558219178082
"ELAVL1",0.00707557900614372,0.00218892436562705,218,0.00481098368837304,"UP",0.511986301369863
"MSRB2",0.00707190568795819,0.000529023686633207,368,0.00163571616684912,"UP",0.512414383561644
"ETV1",0.00706625275544968,0.00167121378960918,255,0.00393778513057701,"UP",0.512842465753425
"LAMTOR3",0.00706361501372067,0.0119289960202308,1100,0.0168724922228403,"UP",0.513270547945205
"BUB3",0.00705969284466318,0.0270092086336137,704,0.02935993446456,"UP",0.513698630136986
"MID1IP1",0.00705717195504322,0.0058277732273943,378,0.0100230291726308,"UP",0.514126712328767
"LIMS1",0.00705619693237344,0.000747314944023972,451,0.00214265213586211,"UP",0.514554794520548
"RIMS2",0.00704242211302137,0.0294277147739235,616,0.0310017343601804,"UP",0.514982876712329
"POLR2B",0.00704046650947597,0.00209235437963903,1030,0.00468815470665482,"UP",0.51541095890411
"OXA1L",0.00703686744156468,0.00265227008507106,331,0.00558398117844123,"UP",0.51583904109589
"TMEM57",0.00703054407539441,0.0362586320954365,701,0.0355514000389818,"UP",0.516267123287671
"OSTM1",0.00702796037233924,0.0174140956121845,375,0.0219363318582928,"UP",0.516695205479452
"NIPSNAP3A",0.00701505116134089,0.00103845873608051,459,0.00271081548567798,"UP",0.517123287671233
"MOB2",0.00701439832788137,0.052811885664297,211,0.0445628530588921,"UP",0.517551369863014
"UGGT2",0.00700388458837958,0.0119645409639811,577,0.0168917899074113,"UP",0.517979452054795
"KRTCAP3",0.00699199119939035,0.000746916717888591,189,0.00214265213586211,"UP",0.518407534246575
"B4GALT3",0.00698426916261353,0.0255534501816497,300,0.0285084635757474,"UP",0.518835616438356
"LDLR",0.00697767352811937,0.0111222724664394,264,0.0160109191451912,"UP",0.519263698630137
"AZIN1",0.00697402935745403,0.0230952336510202,595,0.026601300523148,"UP",0.519691780821918
"TRIM2",0.00696672507898686,0.0368040628772625,588,0.0359115814746825,"UP",0.520119863013699
"CCDC53",0.00695983566943236,0.0351205117738296,1337,0.0348449209272842,"UP",0.520547945205479
"RPL17",0.00695548021544427,0.0346388045186298,346,0.0344517457736556,"UP",0.52097602739726
"DDX42",0.00695245797920667,0.00497197782497406,611,0.00887278465782358,"UP",0.521404109589041
"NAGK",0.00694841918194117,0.00562034442958047,453,0.00974942878558482,"UP",0.521832191780822
"SDHD",0.0069461149586377,0.0415675595522587,661,0.0389874893864723,"UP",0.522260273972603
"TUSC1",0.00694325597068133,0.00014315261562332,151,0.00058220076236294,"UP",0.522688356164384
"ZNF580",0.00694111357619341,0.000637494658553411,283,0.00188587843516213,"UP",0.523116438356164
"SEC14L1",0.00693784203768326,0.00182911840930582,265,0.00422090184694449,"UP",0.523544520547945
"SRPRB",0.0069364507960282,0.0599049316316806,762,0.0477633004857092,"UP",0.523972602739726
"TNFAIP8",0.00693537161531354,0.000179899011616391,399,0.000697645240080526,"UP",0.524400684931507
"MLLT11",0.00693306315436717,0.033608038087577,409,0.0337735821520764,"UP",0.524828767123288
"KRAS",0.00693292708095945,0.0164132443346746,481,0.0210258191490966,"UP",0.525256849315068
"RALA",0.00693282986988332,0.0136965068806042,824,0.018516002761215,"UP",0.525684931506849
"NOV",0.00692855239302046,0.00292727322535726,125,0.00600378978189197,"UP",0.52611301369863
"SFT2D1",0.00692609371397921,0.00745461906001133,432,0.0120341181316859,"UP",0.526541095890411
"CMPK1",0.00692385549652728,0.0108797265195323,964,0.0157838294773046,"UP",0.526969178082192
"TSNAX",0.00691880899276034,0.021983571454437,637,0.0256743197796766,"UP",0.527397260273973
"JADE1",0.00691785080740998,0.0360092693843008,349,0.0354361253185578,"UP",0.527825342465753
"HSPBP1",0.00691022405656356,0.0318414917737211,247,0.0326768401276432,"UP",0.528253424657534
"B4GAT1",0.00690402820874706,0.0277473886930892,314,0.0297759769475274,"UP",0.528681506849315
"IAH1",0.00690324076297663,0.0424644591948332,476,0.0394162237134582,"UP",0.529109589041096
"PRELID3B",0.00689573404262173,0.026488097283842,680,0.0290433091959551,"UP",0.529537671232877
"LYPLA1",0.00689522239146092,0.00606398817520597,363,0.0102975504716059,"UP",0.529965753424658
"MED28",0.00686986005876648,0.0373277100656964,559,0.0363346241137486,"UP",0.530393835616438
"ATXN10",0.00686599514143596,0.000249768997119372,1049,0.00091045318561461,"UP",0.530821917808219
"ARL5A",0.0068658851471817,0.0507224504299298,748,0.04350985020166,"UP",0.53125
"SMIM12",0.00686586687376141,0.00724817726192782,418,0.0117794376035612,"UP",0.531678082191781
"NQO2",0.00686303836938834,0.0320444370309158,218,0.0328016448245381,"UP",0.532106164383562
"DNAJC25",0.00686296786596723,0.0264183013411837,337,0.0290320713732267,"UP",0.532534246575342
"RBM26",0.00686274517468267,0.0238066509625198,634,0.0270824193843158,"UP",0.532962328767123
"ALDOC",0.00684895904203437,0.00502274433773905,450,0.00894359375140589,"UP",0.533390410958904
"SPOP",0.00684810004653119,0.0216792060164446,929,0.0253923855196249,"UP",0.533818493150685
"TOR1AIP1",0.00684096807664228,0.00626649024529709,415,0.0105672726933852,"UP",0.534246575342466
"LRRC49",0.00683633677257143,0.0208398759001018,167,0.0247933166862472,"UP",0.534674657534247
"ZNF226",0.00683467305679652,0.00908864940714673,244,0.0139286064854303,"UP",0.535102739726027
"NPM2",0.00683415011368985,0.0377826407995355,718,0.0366301060726152,"UP",0.535530821917808
"TOLLIP",0.00683216523575762,0.0451421702078668,943,0.040974412634066,"UP",0.535958904109589
"R3HCC1",0.00683181440571879,0.0378799644040726,410,0.0366730897841055,"UP",0.53638698630137
"THOC1",0.00682831973519327,0.00965648705509311,209,0.0145048776576052,"UP",0.536815068493151
"TSN",0.00682470895875296,0.0229443074797125,724,0.0265274908600437,"UP",0.537243150684932
"MAP6",0.00681586237354588,0.0170466946430083,351,0.0215858891505062,"UP",0.537671232876712
"ACYP2",0.00681533586663368,0.0202582989876903,576,0.0243286703531309,"UP",0.538099315068493
"FLYWCH2",0.00680920187383594,0.0228244864227618,363,0.0264737446470131,"UP",0.538527397260274
"ARV1",0.00680647954433643,0.000366213726488593,437,0.00123596425481629,"UP",0.538955479452055
"PRADC1",0.00677927916763126,0.00713624361166078,186,0.0116565754655499,"UP",0.539383561643836
"ADAMTS2",0.00677317606086961,0.00610886422787056,156,0.0103592174061776,"UP",0.539811643835616
"RBM4",0.00677281972923637,0.00442071685244782,317,0.00811032674981713,"UP",0.540239726027397
"EIF2S1",0.00677054430603307,0.00231008618240019,391,0.00501268000660417,"UP",0.540667808219178
"PPP2R5C",0.00675905156544433,0.0417660243634724,770,0.0390827455159099,"UP",0.541095890410959
"RTBDN",0.00675806046325059,0.0120028115374651,166,0.0169063663419145,"UP",0.54152397260274
"TM9SF3",0.00675713904749131,0.039465425133365,985,0.0376528898738892,"UP",0.541952054794521
"C12orf10",0.00674857972650037,0.0301585962572154,534,0.0315057051341125,"UP",0.542380136986301
"UBE2Q2",0.0067434091579353,0.00219122810133942,407,0.00481167673453504,"UP",0.542808219178082
"BOD1",0.00673602790347985,0.0167014329683716,571,0.0212935452330253,"UP",0.543236301369863
"COMMD7",0.00673300600657939,0.0212148190935151,419,0.0250411941212638,"UP",0.543664383561644
"ARMCX1",0.00672757110637347,0.044267527430063,541,0.040453651813065,"UP",0.544092465753425
"LRP11",0.00672732042766339,0.00453949084338486,425,0.008284266628774,"UP",0.544520547945205
"MAEA",0.00672164328702144,0.00134058348085346,259,0.00333404510656639,"UP",0.544948630136986
"ZNF25",0.00670939795557515,0.00609349883146043,280,0.0103404075124337,"UP",0.545376712328767
"MRPL55",0.00670734010553852,0.0206519390054696,593,0.0246181403690384,"UP",0.545804794520548
"NABP2",0.00669876109841075,0.00100559495812104,428,0.00265655041001485,"UP",0.546232876712329
"TBC1D22A",0.00669602512288593,0.0258880770853496,604,0.0287233159488175,"UP",0.54666095890411
"ATRNL1",0.00669381539212403,0.00341046049554174,164,0.0067535522664428,"UP",0.54708904109589
"HLTF",0.0066926745728931,0.0207713655019637,1517,0.0247239648247633,"UP",0.547517123287671
"ACTL6B",0.00668991421640174,0.000823677513860319,286,0.00231496541116824,"UP",0.547945205479452
"ZNF524",0.00668764241208102,0.000550167469531003,173,0.0016899932725446,"UP",0.548373287671233
"COA4",0.0066854425154716,0.00698507767923526,534,0.0114673800081238,"UP",0.548801369863014
"MARCH6",0.006682091935854,0.060857509305098,858,0.0481303322537976,"UP",0.549229452054795
"ARMC10",0.00668189895460342,0.00518521829118011,141,0.00916623004600363,"UP",0.549657534246575
"MLLT10",0.00667996340893227,0.0480703008062662,637,0.0423610537402117,"UP",0.550085616438356
"WNT4",0.00667948562821576,0.0353491187032577,503,0.0349570736287902,"UP",0.550513698630137
"NT5DC1",0.0066781186011238,0.00589917246035235,757,0.0101197700541401,"UP",0.550941780821918
"TIMM9",0.00667575067926243,0.0117653026905299,557,0.0167474715661035,"UP",0.551369863013699
"SPAG9",0.00667119555472613,0.0193483875319263,958,0.0236358710442078,"UP",0.551797945205479
"SYS1",0.00666022941315021,0.00852717168031716,273,0.0133298265507999,"UP",0.55222602739726
"MDP1",0.00665541301279631,0.00533415888737329,132,0.00935356802864931,"UP",0.552654109589041
"USP10",0.00665476631992051,0.036611056196857,542,0.0357520874450699,"UP",0.553082191780822
"SLC35B2",0.00665103765755383,0.00317740160773964,291,0.00637023257701937,"UP",0.553510273972603
"ILF2",0.00664383675008141,0.0466597413785757,1013,0.0417414794113731,"UP",0.553938356164384
"ZNF639",0.00664218004531599,7.50800409556399e-05,283,0.000354850145568811,"UP",0.554366438356164
"FAM3B",0.00664006818149678,0.0118765329337615,381,0.0168264406836977,"UP",0.554794520547945
"NEDD4L",0.00663719831093921,0.0167412086320968,167,0.0213217897030503,"UP",0.555222602739726
"SFXN1",0.00663596422093831,0.0099202846830111,311,0.0147545860716993,"UP",0.555650684931507
"DDRGK1",0.00662390543908004,0.0489220408134793,908,0.042748951268124,"UP",0.556078767123288
"MR1",0.00662356839362677,0.00508486033311484,146,0.00902100879208034,"UP",0.556506849315068
"GNAI1",0.00661865489575084,0.00217461974301334,680,0.00479710285852778,"UP",0.556934931506849
"FBXO16",0.00660294870624639,0.0145059747226729,234,0.0192658862397445,"UP",0.55736301369863
"AUH",0.00659722511151499,0.000337453659922404,324,0.00115500849058023,"UP",0.557791095890411
"EPB41L4A",0.00659600158910976,0.0527952922459641,178,0.0445628530588921,"UP",0.558219178082192
"EEF1E1",0.00658865373157832,0.0119841083220467,555,0.0169009913453524,"UP",0.558647260273973
"METTL17",0.00658327845699947,0.0545966934126025,301,0.0453425257666479,"UP",0.559075342465753
"NOSIP",0.00657313257380112,0.00299497756191371,494,0.00608516360911549,"UP",0.559503424657534
"TCTN1",0.00657241344976777,0.0025276279291145,399,0.00537478790581894,"UP",0.559931506849315
"CFI",0.0065694247823427,0.0301186146911627,239,0.031483366070867,"UP",0.560359589041096
"LETMD1",0.00656462236653562,0.0446634415610282,512,0.0406964800519218,"UP",0.560787671232877
"QSOX1",0.00656105001024342,0.00374296380988039,219,0.00717386111096716,"UP",0.561215753424658
"FAM127B",0.00655805842514082,0.0228790790734214,814,0.0264900453031417,"UP",0.561643835616438
"ELF1",0.00655316370121554,0.0332399975490653,559,0.0335220315995032,"UP",0.562071917808219
"ANKRD36",0.00654737206091103,0.04971730895866,544,0.0431214998632704,"UP",0.5625
"ABRACL",0.00654218586891224,0.0358248085608489,1065,0.0353264313680815,"UP",0.562928082191781
"WRB",0.00653758633297336,0.00162969425650511,605,0.00387282957015011,"UP",0.563356164383562
"HOOK2",0.0065309379912007,0.00372379973117248,464,0.00715732987596873,"UP",0.563784246575342
"B3GAT3",0.00653049238057415,0.0434177222228484,449,0.0400247083397314,"UP",0.564212328767123
"TRAPPC12",0.00652911218735338,0.0090765167954652,318,0.0139188278864338,"UP",0.564640410958904
"TAF15",0.00652661021698947,0.00384747364447751,665,0.00734834412974343,"UP",0.565068493150685
"CCDC88C",0.00652487435830083,0.00696728914721806,204,0.0114459418563229,"UP",0.565496575342466
"ACO2",0.00652461834148093,0.0135078483693545,352,0.0183450992773857,"UP",0.565924657534247
"FAM60A",0.00652448972069863,0.00893362397593245,640,0.0137638715063337,"UP",0.566352739726027
"RER1",0.00652274892697194,0.00116538682137342,410,0.00298105105512144,"UP",0.566780821917808
"DDB2",0.00652172477947801,0.00643817282199018,161,0.0108266048041173,"UP",0.567208904109589
"EMC2",0.00652111245229783,0.0415531930374215,969,0.0389874893864723,"UP",0.56763698630137
"TMEM45A",0.00651943677677601,0.000529272415755349,134,0.00163571616684912,"UP",0.568065068493151
"ZNF688",0.0065152679898271,0.0268750003345317,330,0.0292418027503637,"UP",0.568493150684932
"UTP3",0.00651183372125752,0.0208620960052479,467,0.0248075556310085,"UP",0.568921232876712
"MBNL2",0.00649958836666036,0.0460119626432712,480,0.0414794762489026,"UP",0.569349315068493
"ARL16",0.00648940016290564,0.0153732081058054,1001,0.020130427004275,"UP",0.569777397260274
"ISCA2",0.00648589758282868,0.0154739271941401,483,0.0202076391328676,"UP",0.570205479452055
"COPS5",0.0064769688918696,0.0129117635813412,674,0.0177526563164859,"UP",0.570633561643836
"NUP37",0.0064740491881953,0.00422753569599572,186,0.00782712272905279,"UP",0.571061643835616
"CPSF6",0.00646926532585719,0.0211200884631889,333,0.0249793165376523,"UP",0.571489726027397
"PRAF2",0.0064681630132341,0.0545254940062873,456,0.0453416236547647,"UP",0.571917808219178
"UBE2N",0.00646740976249889,0.00622980322166926,753,0.0105127327836009,"UP",0.572345890410959
"CLPP",0.00646162737470115,0.0287071018443621,447,0.0304680704342947,"UP",0.57277397260274
"GALNT7",0.00646077469979618,0.00264518932983521,210,0.00557577604843863,"UP",0.573202054794521
"NUDT5",0.00646073437615964,0.0320363059814474,547,0.0328016448245381,"UP",0.573630136986301
"ZC2HC1A",0.00646069031144333,0.0152540792198856,488,0.0200529008606918,"UP",0.574058219178082
"TMEM70",0.00645958020985578,0.000944909098938188,564,0.00252100200921112,"UP",0.574486301369863
"CDIPT",0.00645932488942435,0.0409459741012206,462,0.0386290729553175,"UP",0.574914383561644
"UBE2J2",0.0064586139902768,0.00118199541342918,233,0.00301715694607517,"UP",0.575342465753425
"GOLGA3",0.00645009572142167,0.0535037691262075,426,0.0449086689171802,"UP",0.575770547945205
"PDZD11",0.00644778794794908,0.0257858217128952,420,0.0286492691831062,"UP",0.576198630136986
"RHOT2",0.00642681154746756,0.0489417772592525,277,0.042748951268124,"UP",0.576626712328767
"SORT1",0.00642356641258238,0.00137295069191125,309,0.0034040471776469,"UP",0.577054794520548
"EML4",0.00642073267008149,0.0310087126805517,638,0.0320807093816841,"UP",0.577482876712329
"GMCL1",0.00638770190315856,0.037827926692239,308,0.0366593233199095,"UP",0.57791095890411
"ACP2",0.00638593359270678,0.00151542160440083,174,0.00366710987205758,"UP",0.57833904109589
"ARFIP1",0.00638162633648437,0.0118605886219829,545,0.0168235508013243,"UP",0.578767123287671
"MDK",0.00638059913749613,0.0129771394095965,771,0.0178222903202071,"UP",0.579195205479452
"CDC16",0.00638008875048157,0.0110934002241498,807,0.015982707881137,"UP",0.579623287671233
"PHYH",0.00637496651496215,0.00713834790130089,781,0.0116565754655499,"UP",0.580051369863014
"ADSL",0.00637198973609858,0.000697445966539429,257,0.00203831207883462,"UP",0.580479452054795
"ABHD11",0.00636797933503357,0.00359219815135155,299,0.00698763726934292,"UP",0.580907534246575
"ATPAF1",0.00636159410898124,0.0244051370203133,469,0.0275793387210352,"UP",0.581335616438356
"PCMTD2",0.00635248567138478,0.00166441629854556,293,0.00392813268065224,"UP",0.581763698630137
"THAP7",0.00635224959206382,0.000721967199847067,369,0.00209479662014208,"UP",0.582191780821918
"LDHB",0.00634796602600229,0.0472044957508856,1000,0.0420266098419342,"UP",0.582619863013699
"AHCYL1",0.00634780449355502,0.0647686434272476,1429,0.0498191748923401,"UP",0.583047945205479
"SLC8A1",0.00633885632875551,0.0157694532901503,158,0.0204172752449764,"UP",0.58347602739726
"GDA",0.00633551223511847,0.00665522347091775,246,0.0110837692683158,"UP",0.583904109589041
"SP110",0.00632930961850629,0.00027247021303751,137,0.00096677431684174,"UP",0.584332191780822
"AP3D1",0.00632815707886925,0.0235465799353782,594,0.0269279083598849,"UP",0.584760273972603
"NDFIP2",0.00632572217884848,0.0329637411776219,433,0.0333616381256011,"UP",0.585188356164384
"SULF1",0.00631697390412005,0.000388903650644893,131,0.00129270994059184,"UP",0.585616438356164
"UBE2R2",0.00631650396961867,0.0182570274660236,348,0.0226870207241268,"UP",0.586044520547945
"RAB3C",0.00631454688027821,0.0251436638281189,395,0.0282339560839233,"UP",0.586472602739726
"HSF4",0.006309743867197,0.049371386967703,757,0.0429755041116462,"UP",0.586900684931507
"TCTN3",0.00630877263297652,0.00433534878595478,224,0.00797790274914883,"UP",0.587328767123288
"LINC00476",0.00630714450628243,0.0586652906296004,379,0.0472144040560168,"UP",0.587756849315068
"SRSF6",0.00630272686889278,0.00199968822810677,381,0.00453086878541751,"UP",0.588184931506849
"DHRS4-AS1",0.00628406449100795,0.00343429388134772,406,0.00677918821127864,"UP",0.58861301369863
"PLA2G16",0.00628404443828144,0.0212394165457195,848,0.0250411941212638,"UP",0.589041095890411
"SLC39A8",0.00628177260971351,0.0196453724311538,150,0.0238769832231484,"UP",0.589469178082192
"UFSP2",0.00627818084520653,0.022012356244437,525,0.0256831464699278,"UP",0.589897260273973
"PPM1K",0.0062774983230788,0.0501502343863025,663,0.0432952565263472,"UP",0.590325342465753
"TSSC4",0.00626433641219683,0.0311181062022798,326,0.0321526457632202,"UP",0.590753424657534
"MSN",0.00626311153834988,0.000427243600436495,186,0.00138774522401162,"UP",0.591181506849315
"UBE2A",0.00626302730286081,0.0251306688976816,727,0.0282339560839233,"UP",0.591609589041096
"SPEF2",0.0062569763328356,0.00412062836529918,139,0.0076722762823338,"UP",0.592037671232877
"CENPBD1P1",0.00625677139080927,0.0201810908248667,225,0.0242841560057627,"UP",0.592465753424658
"ORAI3",0.00624869393797451,0.0244997655047018,147,0.0276459021036198,"UP",0.592893835616438
"MEST",0.00624684348302148,0.000273077428161304,201,0.000966902101731411,"UP",0.593321917808219
"THOC6",0.00624509535270867,0.0432419272131393,217,0.0398930460834063,"UP",0.59375
"PSME2",0.00624186090840665,0.00490535398488562,871,0.00879302103149322,"UP",0.594178082191781
"CD2BP2",0.00624010695969153,0.0139879173968054,439,0.0188153518235282,"UP",0.594606164383562
"BCAP29",0.00623956416482254,0.00985039905834536,653,0.0146789825159577,"UP",0.595034246575342
"FNDC3B",0.00623943586901829,0.00981055738896981,430,0.0146462515239446,"UP",0.595462328767123
"KCNQ2",0.00623369030584143,0.00308155122350742,402,0.00624533174127798,"UP",0.595890410958904
"SMIM20",0.00622707967623555,0.0263805991084141,503,0.0290209031133091,"UP",0.596318493150685
"PIR",0.00622705668866211,0.0104151443020496,205,0.0152932057690111,"UP",0.596746575342466
"ACTR3",0.00622623674515859,0.0532659919473568,844,0.0447867632834883,"UP",0.597174657534247
"BUD31",0.00622523118428992,0.0175404799901641,1403,0.0220267390485186,"UP",0.597602739726027
"MFSD14A",0.00621765220894656,0.0557870425744225,480,0.0459485695061187,"UP",0.598030821917808
"ROCK2",0.00620781367881553,0.0477780555080254,656,0.0422574051630262,"UP",0.598458904109589
"NDUFAF4",0.00620388062171372,0.0134521009157313,303,0.01828776204631,"UP",0.59888698630137
"MPG",0.00620239239127596,0.011547460881859,473,0.0165246907229858,"UP",0.599315068493151
"NTMT1",0.00620205737850474,0.0300397370421823,328,0.0314411733293813,"UP",0.599743150684932
"UBE4A",0.00619696849822906,0.00574032820053931,384,0.00990784395314957,"UP",0.600171232876712
"DGCR6L",0.0061930572785898,0.00375961813791439,398,0.00719759009882038,"UP",0.600599315068493
"CRELD1",0.00619230940981224,0.00959549480989564,433,0.0144671433903851,"UP",0.601027397260274
"SPINT1",0.00618537057699685,0.0279882720447676,185,0.029928295307993,"UP",0.601455479452055
"FAM195A",0.00618232444491592,0.0184702437463804,405,0.0228738103082583,"UP",0.601883561643836
"TMEM9B",0.0061818641250291,0.0531014237547415,855,0.0447105332475383,"UP",0.602311643835616
"NEURL1",0.00617667279888938,0.0152642821378437,386,0.0200529008606918,"UP",0.602739726027397
"MAGI2-AS3",0.00617609729234498,0.00358494626131908,814,0.00697914094616386,"UP",0.603167808219178
"MED11",0.0061722138992423,0.00797165870285669,416,0.0126328141624574,"UP",0.603595890410959
"EIF4H",0.00616541439866959,0.00715199720029837,596,0.0116701552237352,"UP",0.60402397260274
"P3H4",0.00616307170152244,0.00663170808554934,301,0.0110522126579161,"UP",0.604452054794521
"TM7SF2",0.00616273204842857,0.0235818292514117,426,0.026942753796073,"UP",0.604880136986301
"FBL",0.00616083418928549,0.037383564330055,1026,0.0363503461857617,"UP",0.605308219178082
"TSPYL4",0.00615811154872146,0.0394938712501311,350,0.0376528898738892,"UP",0.605736301369863
"NAAA",0.00615744065940441,0.000600471063543013,216,0.00181859399327214,"UP",0.606164383561644
"SGIP1",0.00615544509064014,0.00295158209890177,143,0.00603299764426571,"UP",0.606592465753425
"SLC38A10",0.00615019054657797,0.00152994352894784,282,0.00369855236078594,"UP",0.607020547945205
"LDHA",0.00614993125615389,0.00651697017026019,134,0.0109161813977166,"UP",0.607448630136986
"PARN",0.00614898355729099,0.0422966081768955,407,0.0393509877212838,"UP",0.607876712328767
"IVNS1ABP",0.00614502018449667,0.00385462729062787,209,0.00734909496117177,"UP",0.608304794520548
"ZNF277",0.0061434526217473,0.0249220408113612,494,0.0280632286793037,"UP",0.608732876712329
"RAP1A",0.00614006968220936,0.0598871579321794,537,0.0477633004857092,"UP",0.60916095890411
"TGFB1",0.00613559537125522,0.00254414577717166,108,0.0053956875860466,"UP",0.60958904109589
"ZFAND3",0.00613250705649416,0.0357257948483287,259,0.0352575298289783,"UP",0.610017123287671
"PCNA",0.00612383092737571,0.0137614106263493,482,0.0185749345923582,"UP",0.610445205479452
"SKIL",0.00612219136916514,0.0141468246886621,291,0.0189553441379514,"UP",0.610873287671233
"FAM8A1",0.00612092331398743,0.0106314396698176,208,0.015512676737726,"UP",0.611301369863014
"EMC3",0.00611976653761567,0.0430602466259352,947,0.0397861084694187,"UP",0.611729452054795
"GTF2F2",0.00611392899586276,0.000829144676940371,470,0.00232762760391478,"UP",0.612157534246575
"PGLS",0.00610842619295139,0.0260674527304245,596,0.02882172843955,"UP",0.612585616438356
"KISS1R",0.00610732364217466,0.00111780894849137,101,0.00288989578181529,"UP",0.613013698630137
"ESYT1",0.00610730600316464,0.0121479599068118,392,0.0170374444055541,"UP",0.613441780821918
"STX5",0.00610519148078144,0.0374759438731458,193,0.0364056928057406,"UP",0.613869863013699
"TACC2",0.00610230821560422,0.0201331527176277,257,0.0242385244597494,"UP",0.614297945205479
"CA8",0.00610115673393534,0.00696688184979323,115,0.0114459418563229,"UP",0.61472602739726
"PUS7L",0.00610100155153361,0.0131787002494235,316,0.0180071286225983,"UP",0.615154109589041
"ASB9",0.00609901076454704,0.00729251025703493,253,0.0118428335953292,"UP",0.615582191780822
"NCSTN",0.00609728731897451,0.00140421265710897,207,0.00346028478671641,"UP",0.616010273972603
"CLPTM1L",0.00608730307224456,0.00524852139508587,235,0.00923122804206432,"UP",0.616438356164384
